comment,offensive
"اگر آپ ففتھ جنریشن وار کا حصہ بننا چاہتے ہیں اور  پاکستان اور پاک فوج یا عمران خان کا دفاع کرنا چاہتے ہیں تو آئیں اور ہماری ٹیم Invisible Soldiers Of Pakistan  کا حصہ بنیں۔  ممبر بننے کہ لیئے کمینٹ میں ""YES"" لکھیں!  pic.twitter.com/AIrGNsYkpQ",0
اگر ایک منٹ کے لیے مان لیا جاۓ تم اپنے مشن میں کامیاب ہو گۓ۔۔ لیکن اس قوم کے دل سے پاک فوج کی محبت کیسے نکالو گے۔ @AWGoraya #WeStandBesidePakArmy,0
اگر ایسا ہے تو افغانستان اور انڈیا جیسے پرامن ملکوں کو دفع کیوں نہیں ہوجاتے جب دہشتگرد تمہاری ماؤں بہنوں کی عزتیں پامال کر رہے تھے تو تم چپ کیوں تھے؟؟؟ جونہی وزیرستان میں امن بحال ہوتا ہے تو تمہیں یاد آجاتا ہے کہ اس سب کے پیچھے وردی ہے اور تم پاک فوج پر بھونکنا شروع کر فیتے ہو,0
اکستانی فوج نے دنیا بھر میں بے مثال کارکردگی سے اپنا لوہا مناوایا ہوا ہے  پاک فوج زندہ باد #EndiaNeedsSurpriseAgain pic.twitter.com/ttPOO25bdC,0
اکستان میں تم جیسے غداروں کے لیے کوئی جگہ نہیں کیونکہ یہ پاک سر زمین ہے۔ تم پہ تیرے جیسوں پہ ہم پاکستانی لعنت صبح شام بھیجتے ہیں۔ انڈیا کے ٹکڑوں پہ پلنے والے آورہ کتے پاکستان زندہ باد  پاک فوج زندہ باد #ManzoorPashteen,0
اکستان زندہ باد 💚 پاک فوج زندہ باد 💚 پاک ایئر فورس زندہ باد 💚 پاک نیوی زندہ باد 💚 #IndiaNeedsSurpriseAgain @TeamPatriots,0
"اکستان بھارت1965کی جنگ اس دور میں ہوئی جب پاکستان کو معرضِ وجود میں آئے قلیل مدت ہوئی تھی،ہمارے وسائل محدود اور مسائل لا محدود تھے،لیکن پاک فوج کے شانہ بشانہ پاک قوم کے ہر فرد نے سرزمین پاک کے دفاع اور تحفظ کیلئے سر پر کفن باندھ لیا،#WeStandBesidePakArmy",0
اکثر وہی لوگ اُٹھاتے ہیں ہم پر اُنگلیاں جن کی ہمیں چُھونے کی اوقات نہیں ہوتی پاک 🇵🇰 فوج ⚔️ زندہ باد پاکستان 🇵🇰 پائندہ باد #IKSFrontLine #PAKISTANZINDABAD #PakistanArmy #Pakistan #شعر_و_سخن pic.twitter.com/jXCuf46rhN,0
"اکثر دیکھتا ہو کہ کچھ کرپٹ عناصر افواج پاکستان کو قبضہ گروپ کہتے ہیں، کچھ کرپٹ عناصر یہ بھی کہتے ہیں کہ سب جگہ پاک فوج کیوں؟ گوادر کے معاملے پر جنرل عاصم سلیم باجوہ پر بھی تنقید ہوئی پی آئی اے پر ایئر مارشل ارشد ملک پر بھی تنقید ہوئی اور #میری_امید_عمران_خان",0
اک ہوا کرتا تھا ہندوستان.....؟ مت بھول انڈیا 🇮🇳ہہ سب محنت تیرے لیے کی ہے پاکستان 🇵🇰 زندہ باد پاک فوج ⚔️ پائندہ باد #FreeKashmirTerroristIndia,0
اک نعرہ لگانا چاہتی ہوں کتوں کو جلانا چاہتی ہوں پاک فوج زندہ باد💚💚 پاکستان پائندہ باد🇵🇰🇵🇰 #PTMPoliticsOnLoni,0
اک فوج ہماری جان ❤❤ #WelcomeDGISPR https://twitter.com/_____Traveller/status/1223486517680713728 …,0
اک فوج کی قربانیوں کی وجہ سے ہی پاکستان میں امن قائم ہوا ہے ۔  دشمن ہزار ہیں جو ہر وقت اس کو نقصان پہنچانے کے لیے زور لگاتے رہتے ہیں ۔ برطانیہ اور امریکہ کی طرف سے پاکستان کو سفر کے لیے محفوظ ملک قرار دینا پاکستانی فوج کی قربانیوں کا اعتراف ہے ۔,0
اک فوج کے 10 سپاہی انڈیا کے 1000 سپاہیوں پر بھاری پڑ رہے ہیں”۔۔۔ بحوالہ انڈیا ٹی وی   #EndiaNeedsSurpriseAgain,0
اک فوج زندہ باد۔ کاش وہ سپاہی ساتھ اس کو گولی مار دیتا,0
اک بدزبان گھٹیا نسل کے وزیر نے 8 لاکھ پاک فوج کو بدنام کر دیا لیکن ہمارے محترم میجر جنرل آصف غفور صاحب کیوں خاموش ہیں جو اٹھتے بیٹھتے سوتے جاگتے ٹوئٹ کرتے ہیں @fanofarshad @ARYNEWSOFFICIAL @AminaZareen1 @MNAMohsinRanjha @hinaparvezbutt @Monajaved9 @TariqFa57945952 @EhsanThaheem pic.twitter.com/xgq0nGOedG,0
اک بحریہ کے سربراہ نے انڈونیشیا میں مختلف فوجی تنصیبات کا بھی دورہ کیا اور اس کی فوج کی پیشہ ورانہ مہارت کو سراہا  @dgprPaknavy http://urdu.radio.gov.pk/01-02-2020/anonishia-n-pak-bhri-k-srbra-koapna-aaali-trin-aaazazdid-ia …,0
اقبال کے شاہینوں ان دل والوں کو سلام اے ارضِ وطن__ترے رکھوالوں کو سلام پاک 🇵🇰 فوج ⚔️ زندہ باد پاکستان 🇵🇰 پائندہ باد #IKSFrontLine #PAKISTANZINDABAD #PakistanArmy #Pakistan #شعر_و_سخن pic.twitter.com/mo0hBZCiTm,0
افواج پاکستان حقیقی مجاھدین ھیں۔اور مجاھدین کی عزت فرشتوں سے کم نہیں ھوتی۔ ملک و قوم کے لیے بے مثال قربانی دینے والی فوج پاکستان کی عزت ھے اور وقار ھے۔ پاک آرمی ھماری شان ھے۔ ان کو قاتل وھی کہے گا جو بھارتیوں اور افغانیوں کا دوست ھو گا۔ پاکستان زندہ باد,0
افواج پاکستان تیری عظمتوں کو سلام پاک فوج زنداباد,0
"افواج پاکستان تجھے سلام ، پاک فوج کاایسا کارنامہ کہ پاکستانیوں کے دل جیت لیے https://45newshd.tv/archives/14776 pic.twitter.com/w0DzQOdBxY",0
"افواج پاکستان اسلحے کے زور پر نہیں، جذبہ ایمانی اور عوام کی حمایت سے لڑتی ہیں، ترجمان پاک فوج! A Project of JG TV - http://javedghaffari.com/forces-do-not-fight-against-the-force-of-pakistan/ … pic.twitter.com/aBWyDmrSVc",0
"افغانیؤں کو لڑنے کے قابل بنانے والی ہی پاک فوج ہے، یہ ان کی رگ رگ سے واقف ہے.",0
افغانیوں کی مہمان نوازی کرکے قوم اب تھک گئی ھے سوائے چوری ڈکیتی اغوا اور سب سے بڑھ کر ھندو دوستی اور بھارت سے پیسے لیکر پاک وطن اور پاک فوج پر بھونکنا انکی فطرت ھے اسلیئے اب یہ لوگ ناقابلِ برداشت ھو گئے ھیں اداروں سے عوامی اپیل ھے کہ ان نمک حراموں سے اب عوام کی جان چھڑوائیں,0
افغانیوں کی پاکستان میں رہنےکی کوئ وجہ نہیں بنتی جب سے غدار ملک افغانیوں نے پاکستان اور پاک فوج کے خلاف زہر اگلا  جب افغانی جنرل ضیا کے دور میں پاکستان ہجرت کرکے آۓ اور اس وقت کے نادرا NADRAکے چیئرمین کو عوام کے سامنے لایا جاے کہ اس نے کتنی رشوت لی افغانیوں کو کارڈ جاری کرنےکی,0
افغانی آپ کے لیے مظاہرے کریں گے کیونکہ آپ ان کے لیے ہی کام کر رہے افغانیوں کو زیادہ تکلیف اسی لیے ہے کیونکہ بارڈر پر پاک فوج باڑ لگا رہی ہے جس کی وجہ سے ان کی منشیات کی اسمگلنگ رک گٸ ہے اور پاکستان کو ان کے مظاہروں سے کوٸی فرق نہیں پڑتا #PTMExposed https://twitter.com/KalamWazir/status/1222188870881742848 …,0
افغانستان کی ھم جنس پرست خواتین و حضرات کی منظیر پشتین کی حق میں ریلی ۔ پاکستان اور پاک فوج کے خلاف گالم گلوچ ۔ اس نمک حرام لوگوں کو ھم نے سن 79 سے اپنے سروں کے تاج بنا رکھے ہیں ۔ اور صلے میں ہمیں گالم گلوچ مل رہی ہیں ۔ pic.twitter.com/szg8WBZeln,0
افغانستان کے چھوڑے ہوئے تین حرامی پاکستان میں دہشتگردی و فسادات پھیلانے اور پاک فوج پر بھونکنے کے جرم میں گرفتار. #Article6ForPTMleadership,0
افغانستان بھاگنے والے ہشت گردوں کی بڑی تعداد نے داعش کے زیرکنٹرول علاقوں میں پناہ لی ہوئی ہے۔ دہشت گرد تو بھاگ گئے لیکن ان کے ہمدرد اور اثاثے اب بھی وزیرستان میں موجود ہیں جنہوں نے ان کی تحریک کو زندہ رکھا ہوا ہے۔ پاک فوج کے جوان ایک گاؤں جو دہشت گردوں کا کافی بڑا مرکز تھا,0
افغان طالبان امریکہ کو شکشت دیدی۔ اور ہم نےانڈیا جیسی بکواس فورس کو ہی سر پر چڑھا رکھا ہے۔اگر ہم پاک مجاہدین ہیں پھر تو انڈیا کی ایسی کی تیسی اور اگر ہم علاقہ کی فوج ہیں تو پھر میدان بڑا ہے۔,0
افعانیوں کے پالتو کتے اپنی اوقات میں رہ ورنہ تم جیسے پاگل کتے کا علاج پاک فوج کے پاس ھے...,0
افسوس وقت پر فکر نہ کرنے سے معمولی زخم ناسور بنگیا لیکن سرجری کے امكان ہیں اور یقینن سیکورٹی فورسز اس ناسور کو ختم کردیں گی انشاء اللّه ۔ پاک فوج زندہ باد پاکستان پائندہ باد https://twitter.com/Intl_Mediatior/status/1221845030937288705 …,0
افسوس کا مقام ہے پاک فوج سے اسقدر بغض ؟ https://twitter.com/NabTheDentist/status/1219987707411279875 …,0
افسوس عوام میں مقبولیت کے لیے یہ سب ڈرامے۔۔۔۔۔۔ملک دہشتگردی کے خلاف پاک فوج کو کوئی مثبت قدم اٹھانا چاہیے باقی سپورٹس کے لیے اور لوگ بہت ہیں,0
اصیل خان کا پی ٹی ایم والوں کو خاص پیغام میرے اس پیغام کو سارے محب وطن پاکستانی جن کو اپنے پاکستان اور پاک فوج سے پیار ہے وہ ریٹیوٹ کرے پاکستان زندہ باد 🇵🇰🇵🇰🇵🇰🇵🇰 pic.twitter.com/G47AzMBKTJ,0
اصل میں آپ کا کوئی قصور نہیں قصور انکا ہے جنھوں نے آپ جیسے گندی اولاد کو پیدا کیا جو اپنی فوج پر بھونک رہے ہیں پاک فوج پر بھونکنے سے پہلے ذار ان ملکون کو بھی دیکھ لین جن ملکون میں فوج نہیں https://twitter.com/marvisirmed/status/1217239176044740615 …,0
اصل آپشن ڈالی ہی نہیں پاک فوج,0
اصف عفور انکل جی او سی 40 ڈوہژن اوکاڑہ تعینات بحثیت ترجمان پاک فوج آصف غفور انکل نے جسطرح اپنے ادارے کی مشکل حالات میں خوبصورت انداز میں ترجمانی کی وہ پاک فوج اور پورے ملک کیلئے قابل تعریف ہے #MissYouSir 😢😢😢 @peaceforchange @blackholesm @ZiDDiBloch pic.twitter.com/25FFwfAKgz,0
اشرف غنی کے پیٹ میں مروڑ کس وجہ سے اٹھ رہے ہیں منظور پشتین کو اگر پشتونوں کا اتنا ہی خیال ہے تو افغانستان میں مرتے پشتونوں کے لیے آواز کیوں نہیں اٹھاتا وزیرستان میں امن پاک فوج نے کروایا وہاں پر طالبان والے لوگوں کا سر کاٹ دیتے تھے تب آواز کیوں نہ اٹھائی منظور پشتین نے pic.twitter.com/MfK7OmQjxw,0
اشرف غنی کے پیٹ میں مروڑ کس وجہ سے اٹھ رہے ہیں منظور پشتین کو اگر پشتونوں کا اتنا ہی خیال ہے تو افغانستان میں مرتے پشتونوں کے لیے آواز کیوں نہیں اٹھاتا وزیرستان میں امن پاک فوج نے کروایا وہاں پر طالبان والے لوگوں کا سر کاٹ دیتے تھے تب آواز کیوں نہ اٹھای #غدار_گرفتار,0
اسی نہال ہاشمی نے نواز شریف کی محبت میں پاک فوج اور ججوں کو سرے عام دھمکیاں اور گالیاں دی تھی آج اسی نواز شریف نے نہال ہاشمی کو گھر کے اندر آنے سے منع کیا نواز شریف پارٹی کے لوگوں کے ساتھ ایسا کرتا ہے تو سوچوں کھوتا خور پٹواریوں کی ساتھ کیا کرتا ہوگا 😂,0
اسی ملک کا کھاتے ہیں اور اسی کیخلاف بھونکتے ہیں ۔ پاک فوج کیخلاف ہم ایک لفظ بھی برداشت نہیں کریں گے ۔ سب غداروں کی ایک ہی سزا سر تن سے جدا #WhyAreTraitorsFree pic.twitter.com/7GeoemqOrR,0
اسی لیے تو پاک فوج پہ فخر ہے پاک فوج کی یہی تو بات اچھی لگتی ہے کہ اختلافات اور مفادات سے بالاتر ہو کر سوچتی ہے۔ سب سے پہلے پاکستان کو رکھتی ہے,0
